image_path,image_rel_path,dataset_name,modality,view,species,genus,family,specimen_id,source_id,phase,raw_species_name,normalized_species_name,protocol_group,overlap_type,protocol_usage,matched_species_name,taxonomy_match_status,taxonomy_suggestions
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_RIHP862_8/Morus mesozygia_RIHP862_8_(314).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_RIHP862_8/Morus mesozygia_RIHP862_8_(314).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_RIHP862_8,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_RIHP862_8/Morus mesozygia_RIHP862_8_(314),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_RIHP862_8/Morus mesozygia_RIHP862_8_(315).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_RIHP862_8/Morus mesozygia_RIHP862_8_(315).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_RIHP862_8,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_RIHP862_8/Morus mesozygia_RIHP862_8_(315),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_RIHP862_8/Morus mesozygia_RIHP862_8_(316).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_RIHP862_8/Morus mesozygia_RIHP862_8_(316).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_RIHP862_8,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_RIHP862_8/Morus mesozygia_RIHP862_8_(316),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_RIHP862_8/Morus mesozygia_RIHP862_8_(317).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_RIHP862_8/Morus mesozygia_RIHP862_8_(317).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_RIHP862_8,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_RIHP862_8/Morus mesozygia_RIHP862_8_(317),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_RIHP862_8/Morus mesozygia_RIHP862_8_(318).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_RIHP862_8/Morus mesozygia_RIHP862_8_(318).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_RIHP862_8,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_RIHP862_8/Morus mesozygia_RIHP862_8_(318),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_RIHP862_8/Morus mesozygia_RIHP862_8_(319).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_RIHP862_8/Morus mesozygia_RIHP862_8_(319).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_RIHP862_8,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_RIHP862_8/Morus mesozygia_RIHP862_8_(319),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_RIHP862_8/Morus mesozygia_RIHP862_8_(320).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_RIHP862_8/Morus mesozygia_RIHP862_8_(320).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_RIHP862_8,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_RIHP862_8/Morus mesozygia_RIHP862_8_(320),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(321).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(321).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(321),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(322).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(322).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(322),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(323).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(323).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(323),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(324).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(324).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(324),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(325).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(325).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(325),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(326).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(326).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(326),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(327).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(327).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(327),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(328).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(328).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(328),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(329).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(329).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(329),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(330).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(330).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(330),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(331).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(331).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(331),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(332).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(332).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(332),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(333).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(333).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(333),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(334).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(334).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(334),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(335).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(335).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(335),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(336).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(336).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(336),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(337).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(337).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(337),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(338).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(338).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(338),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(339).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(339).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(339),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(340).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(340).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(340),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(341).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(341).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(341),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(342).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(342).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(342),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(343).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(343).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(343),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(344).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(344).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(344),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(345).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(345).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(345),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(346).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(346).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(346),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(347).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(347).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(347),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(348).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(348).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(348),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(349).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(349).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(349),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(350).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(350).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(350),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(351).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(351).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(351),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(352).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(352).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(352),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(353).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(353).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(353),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(354).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(354).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(354),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(355).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(355).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(355),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(356).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(356).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(356),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
data/images/macro/Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(357).jpg,Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(357).jpg,xylomami_macro,macro,cross_section_end_grain,Morus mesozygia,Morus,,Morus mesozygia_VKLK394_9,xylomami_macro:Phase2/Ghana/3464.Morus mesozygia/Morus mesozygia_VKLK394_9/Morus mesozygia_VKLK394_9_(357),Phase2,Morus mesozygia,Morus mesozygia,A,exact_species_overlap,"P1,P2,P3",Morus mesozygia,exact_species_match,
